Graph4
Time (Seconds),x (Meters),Y (Meters),Z (Meters)
375.800018,1.096422,3.226602,0.237407
375.849976,1.096738,3.226511,0.237411
375.899963,1.097057,3.226413,0.237409
375.949982,1.097366,3.226308,0.237403
376.000000,1.097690,3.226214,0.237409
376.049988,1.098044,3.226136,0.237412
376.099976,1.098389,3.226036,0.237417
376.149994,1.098713,3.225929,0.237412
376.200012,1.099054,3.225798,0.237409
376.250000,1.099388,3.225700,0.237416
376.299957,1.099703,3.225597,0.237415
376.349976,1.100032,3.225484,0.237416
376.399994,1.100368,3.225379,0.237421
376.449982,1.100697,3.225267,0.237415
376.499969,1.101008,3.225160,0.237416
376.549988,1.101340,3.225062,0.237418
376.600006,1.101654,3.224956,0.237415
376.649994,1.101985,3.224868,0.237408
376.699982,1.102326,3.224811,0.237417
376.750000,1.102685,3.224729,0.237420
376.800018,1.103052,3.224641,0.237417
376.849976,1.103383,3.224547,0.237415
376.899963,1.103729,3.224443,0.237419
376.949982,1.104096,3.224361,0.237417
377.000000,1.104461,3.224289,0.237425
377.049988,1.104795,3.224183,0.237426
377.099976,1.105120,3.224066,0.237417
377.149994,1.105479,3.223975,0.237425
377.200012,1.105825,3.223869,0.237420
377.250000,1.106181,3.223775,0.237418
377.299957,1.106518,3.223687,0.237422
377.349976,1.106844,3.223599,0.237421
377.399994,1.107199,3.223509,0.237425
377.449982,1.107550,3.223417,0.237419
377.499969,1.107903,3.223327,0.237424
377.549988,1.108234,3.223234,0.237421
377.600006,1.108572,3.223149,0.237419
377.649994,1.108904,3.223053,0.237418
377.699982,1.109251,3.222964,0.237425
377.750000,1.109586,3.222867,0.237417
377.800018,1.109918,3.222785,0.237419
377.849976,1.110270,3.222722,0.237418
377.899963,1.110615,3.222645,0.237422
377.949982,1.110959,3.222584,0.237420
378.000000,1.111300,3.222485,0.237418
378.049988,1.111648,3.222415,0.237422
378.099976,1.111992,3.222330,0.237417
378.149994,1.112354,3.222268,0.237417
378.200012,1.112705,3.222197,0.237414
378.250000,1.113028,3.222137,0.237415
378.299957,1.113378,3.222067,0.237422
378.349976,1.113725,3.221990,0.237424
378.399994,1.114060,3.221904,0.237418
378.449982,1.114418,3.221822,0.237419
378.499969,1.114752,3.221743,0.237413
378.549988,1.115079,3.221673,0.237410
378.600006,1.115440,3.221620,0.237411
378.649994,1.115805,3.221572,0.237414
378.699982,1.116152,3.221549,0.237416
378.750000,1.116520,3.221531,0.237422
378.800018,1.116867,3.221477,0.237413
378.849976,1.117195,3.221435,0.237410
378.899963,1.117543,3.221383,0.237414
378.949982,1.117916,3.221353,0.237418
379.000000,1.118287,3.221308,0.237413
379.049988,1.118645,3.221265,0.237414
379.099976,1.118978,3.221219,0.237417
379.149994,1.119317,3.221155,0.237403
379.200012,1.119678,3.221135,0.237411
379.250000,1.120020,3.221086,0.237411
379.299957,1.120388,3.221063,0.237412
379.349976,1.120733,3.221043,0.237411
379.399994,1.121113,3.221008,0.237408
379.449982,1.121399,3.219622,0.237452
379.499969,1.121668,3.216094,0.237429
379.549988,1.121905,3.210339,0.237414
379.600006,1.122163,3.202142,0.237386
379.649994,1.122279,3.192370,0.237320
379.699982,1.122148,3.182546,0.237277
379.750000,1.121894,3.172771,0.237270
379.800018,1.121705,3.162964,0.237253
379.849976,1.121539,3.153220,0.237243
379.899963,1.121501,3.143447,0.237222
379.949982,1.121429,3.133678,0.237224
380.000000,1.121376,3.123961,0.237248
380.049988,1.121310,3.114186,0.237222
380.099976,1.121248,3.104468,0.237248
380.149994,1.121161,3.094746,0.237256
380.200012,1.121101,3.085003,0.237259
380.250000,1.121060,3.075250,0.237254
380.299957,1.121018,3.065522,0.237268
380.349976,1.120942,3.055783,0.237265
380.399994,1.120864,3.046063,0.237268
380.449982,1.120830,3.036316,0.237271
380.499969,1.120767,3.026579,0.237282
380.549988,1.120696,3.016824,0.237282
380.600006,1.120631,3.007056,0.237259
380.649994,1.120579,2.997252,0.237239
380.699982,1.120509,2.987490,0.237225
380.750000,1.120464,2.977739,0.237230
380.800018,1.120398,2.967972,0.237215
380.849976,1.120334,2.958220,0.237210
380.899963,1.120280,2.948467,0.237204
380.949982,1.120213,2.938724,0.237209
381.000000,1.120172,2.928983,0.237196
381.049988,1.120108,2.919279,0.237228
381.099976,1.120036,2.909518,0.237219
381.149994,1.119981,2.899785,0.237240
381.200012,1.119924,2.890100,0.237273
381.250000,1.119873,2.880349,0.237269
381.299957,1.119805,2.870607,0.237274
381.349976,1.119758,2.860878,0.237277
381.399994,1.119703,2.851111,0.237256
381.449982,1.119627,2.841351,0.237264
381.499969,1.119570,2.831635,0.237281
381.549988,1.119503,2.821841,0.237257
381.600006,1.119451,2.812062,0.237239
381.649994,1.119391,2.802282,0.237230
381.699982,1.119325,2.792536,0.237238
381.750000,1.119255,2.782760,0.237224
381.800018,1.119205,2.772982,0.237201
381.849976,1.119141,2.763268,0.237212
381.899963,1.119094,2.753533,0.237219
381.949982,1.119033,2.743784,0.237236
382.000000,1.118976,2.734045,0.237236
382.049988,1.118910,2.724311,0.237241
382.099976,1.118849,2.714599,0.237261
382.149994,1.118801,2.704852,0.237257
382.200012,1.118745,2.695143,0.237280
382.250000,1.118685,2.685397,0.237288
382.299957,1.118629,2.675656,0.237276
382.349976,1.118577,2.665901,0.237263
382.399994,1.118508,2.656181,0.237284
382.449982,1.118440,2.646412,0.237275
382.499969,1.118367,2.636640,0.237263
382.549988,1.118295,2.626837,0.237232
382.600006,1.118240,2.617102,0.237250
382.649994,1.118162,2.607367,0.237243
382.699982,1.118091,2.597611,0.237245
382.750000,1.118044,2.587838,0.237234
382.800018,1.117971,2.578060,0.237201
382.849976,1.117929,2.568332,0.237231
382.899963,1.117853,2.558587,0.237235
382.949982,1.117776,2.548865,0.237232
383.000000,1.117696,2.539107,0.237226
383.049988,1.117647,2.529388,0.237235
383.099976,1.117567,2.519684,0.237266
383.149994,1.117501,2.509954,0.237276
383.200012,1.117461,2.500195,0.237276
383.250000,1.117402,2.490442,0.237254
383.299957,1.117330,2.480727,0.237283
383.349976,1.117271,2.470957,0.237260
383.399994,1.117227,2.461215,0.237264
383.449982,1.117182,2.451417,0.237238
383.499969,1.117115,2.441682,0.237260
383.549988,1.117045,2.431904,0.237242
383.600006,1.116986,2.422119,0.237209
383.649994,1.116926,2.412353,0.237208
383.699982,1.116861,2.402599,0.237206
383.750000,1.116794,2.392871,0.237215
383.800018,1.116735,2.383126,0.237208
383.849976,1.116643,2.373294,0.237166
383.899963,1.116615,2.363718,0.237302
383.949982,1.116552,2.353939,0.237279
384.000000,1.116487,2.344216,0.237292
384.049988,1.116428,2.334501,0.237308
384.099976,1.116370,2.324750,0.237295
384.149994,1.116310,2.315039,0.237325
384.200012,1.116242,2.305284,0.237311
384.250000,1.116196,2.295531,0.237315
384.299957,1.116126,2.285790,0.237321
384.349976,1.116066,2.276023,0.237318
384.399994,1.115987,2.266245,0.237286
384.449982,1.115923,2.256518,0.237300
384.499969,1.115866,2.246754,0.237298
384.549988,1.115795,2.236949,0.237269
384.600006,1.115725,2.227211,0.237272
384.649994,1.115656,2.217446,0.237259
384.699982,1.115597,2.207687,0.237251
384.750000,1.115539,2.197957,0.237262
384.800018,1.115476,2.188212,0.237267
384.849976,1.115410,2.178474,0.237267
384.899963,1.115356,2.168761,0.237285
384.949982,1.115288,2.159244,0.237397
385.000000,1.115222,2.149276,0.237283
385.049988,1.115169,2.139516,0.237282
385.099976,1.115088,2.129798,0.237301
385.149994,1.115033,2.120070,0.237307
385.200012,1.114966,2.110324,0.237309
385.250000,1.114894,2.100567,0.237306
385.299957,1.114831,2.090805,0.237303
385.349976,1.114774,2.081045,0.237293
385.399994,1.114698,2.071274,0.237277
385.449982,1.114636,2.061515,0.237277
385.499969,1.114571,2.051766,0.237283
385.549988,1.114513,2.042003,0.237273
385.600006,1.114447,2.032228,0.237256
385.649994,1.114395,2.022496,0.237271
385.699982,1.114327,2.012743,0.237265
385.750000,1.114267,2.002996,0.237265
385.800018,1.114210,1.993258,0.237276
385.849976,1.114130,1.983508,0.237270
385.899963,1.114064,1.973788,0.237287
385.949982,1.114008,1.964069,0.237293
386.000000,1.113939,1.954341,0.237310
386.049988,1.113893,1.944608,0.237315
386.099976,1.113823,1.934888,0.237333
386.149994,1.113761,1.925107,0.237310
386.200012,1.113705,1.915362,0.237314
386.250000,1.113648,1.905612,0.237320
386.299957,1.113592,1.895861,0.237307
386.349976,1.113530,1.886079,0.237292
386.399994,1.113464,1.876302,0.237280
386.449982,1.113400,1.866530,0.237267
386.499969,1.113337,1.856783,0.237263
386.549988,1.113271,1.847039,0.237262
386.600006,1.113194,1.837267,0.237251
386.649994,1.113143,1.827548,0.237260
386.699982,1.113079,1.817793,0.237254
386.750000,1.113016,1.808074,0.237279
386.800018,1.112950,1.798318,0.237272
386.849976,1.112893,1.788609,0.237286
386.899963,1.112832,1.778875,0.237297
386.949982,1.112753,1.769135,0.237295
387.000000,1.112702,1.759411,0.237305
387.049988,1.112643,1.749673,0.237313
387.099976,1.112571,1.739918,0.237311
387.149994,1.112508,1.730182,0.237319
387.200012,1.112442,1.720424,0.237307
387.250000,1.112380,1.710666,0.237293
387.299957,1.112309,1.700889,0.237287
387.349976,1.112238,1.691133,0.237274
387.399994,1.112181,1.681377,0.237267
387.449982,1.112099,1.671596,0.237252
387.499969,1.112031,1.661835,0.237243
387.549988,1.111983,1.652074,0.237242
387.600006,1.111920,1.642337,0.237249
387.649994,1.111846,1.632593,0.237247
387.699982,1.111793,1.622872,0.237261
387.750000,1.111721,1.613163,0.237281
387.800018,1.111646,1.603402,0.237269
387.849976,1.111584,1.593702,0.237283
387.899963,1.111522,1.583984,0.237305
387.949982,1.111452,1.574226,0.237297
388.000000,1.111388,1.564486,0.237301
388.049988,1.111333,1.554731,0.237300
388.099976,1.111272,1.545016,0.237309
388.149994,1.111215,1.535265,0.237315
388.200012,1.111154,1.525480,0.237292
388.250000,1.111085,1.515718,0.237291
388.299957,1.111025,1.505970,0.237285
388.349976,1.110956,1.496189,0.237269
388.399994,1.110892,1.486451,0.237277
388.449982,1.110833,1.476687,0.237265
388.499969,1.110768,1.466941,0.237266
388.549988,1.110714,1.457198,0.237266
388.600006,1.110640,1.447448,0.237266
388.649994,1.110584,1.437681,0.237258
388.699982,1.110524,1.427953,0.237268
388.750000,1.110463,1.418256,0.237290
388.800018,1.110399,1.408521,0.237298
388.849976,1.110343,1.398793,0.237309
388.899963,1.110277,1.389069,0.237315
388.949982,1.110215,1.379326,0.237318
389.000000,1.110145,1.369567,0.237312
389.049988,1.110079,1.359826,0.237317
389.099976,1.110017,1.350059,0.237312
389.149994,1.109946,1.340290,0.237298
389.200012,1.109893,1.330555,0.237303
389.250000,1.109820,1.320794,0.237294
389.299957,1.109751,1.311023,0.237281
389.349976,1.109677,1.301257,0.237269
389.399994,1.109623,1.291505,0.237271
389.449982,1.109554,1.281765,0.237278
389.499969,1.109484,1.272007,0.237258
389.549988,1.109428,1.262260,0.237272
389.600006,1.109369,1.252513,0.237270
389.649994,1.109296,1.242793,0.237282
389.699982,1.109245,1.233042,0.237274
389.750000,1.109190,1.223338,0.237292
389.800018,1.109118,1.213604,0.237300
389.849976,1.109069,1.203871,0.237300
389.899963,1.109006,1.194144,0.237310
389.949982,1.108948,1.184394,0.237303
390.000000,1.108895,1.174658,0.237314
390.049988,1.108836,1.164919,0.237321
390.099976,1.108782,1.155131,0.237299
390.149994,1.108710,1.145375,0.237290
390.200012,1.108646,1.135609,0.237273
390.250000,1.108575,1.125847,0.237265
390.299957,1.108519,1.116087,0.237259
390.349976,1.108451,1.106325,0.237254
390.399994,1.108378,1.096585,0.237259
390.449982,1.108311,1.086793,0.237232
390.499969,1.108243,1.077098,0.237255
390.549988,1.108189,1.067358,0.237261
390.600006,1.108115,1.057649,0.237279
390.649994,1.108054,1.047879,0.237268
390.699982,1.107990,1.038167,0.237288
390.750000,1.107927,1.028444,0.237298
390.800018,1.107874,1.018686,0.237294
390.849976,1.107806,1.008957,0.237296
390.899963,1.107756,0.999238,0.237320
390.949982,1.107697,0.989468,0.237303
391.000000,1.107634,0.979729,0.237305
391.049988,1.107578,0.969987,0.237312
391.099976,1.107509,0.960196,0.237283
391.149994,1.107443,0.950432,0.237275
391.200012,1.107375,0.940678,0.237275
391.250000,1.107322,0.930916,0.237270
391.299957,1.107254,0.921125,0.237246
391.349976,1.107182,0.911391,0.237248
391.399994,1.107123,0.901646,0.237263
391.449982,1.107052,0.891894,0.237256
391.499969,1.106994,0.882174,0.237270
391.549988,1.106925,0.872428,0.237270
391.600006,1.106858,0.862700,0.237277
391.649994,1.106801,0.852974,0.237291
391.699982,1.106736,0.843261,0.237309
391.750000,1.106681,0.833504,0.237300
391.800018,1.106613,0.823764,0.237312
391.849976,1.106557,0.814040,0.237324
391.899963,1.106481,0.804270,0.237303
391.949982,1.106433,0.794546,0.237320
392.000000,1.106376,0.784765,0.237300
392.049988,1.106304,0.775014,0.237304
392.099976,1.106256,0.765243,0.237291
392.149994,1.106196,0.755494,0.237290
392.200012,1.106124,0.745718,0.237273
392.250000,1.106072,0.735967,0.237269
392.299957,1.106005,0.726178,0.237247
392.349976,1.105930,0.716436,0.237254
392.399994,1.105869,0.706682,0.237246
392.449982,1.105799,0.696985,0.237271
392.499969,1.105747,0.687215,0.237249
392.549988,1.105686,0.677518,0.237282
392.600006,1.105629,0.667778,0.237295
392.649994,1.105577,0.658030,0.237288
392.699982,1.105512,0.648339,0.237317
392.750000,1.105449,0.638561,0.237300
392.800018,1.105385,0.628843,0.237310
392.849976,1.105316,0.619072,0.237297
392.899963,1.105252,0.609331,0.237306
392.949982,1.105185,0.599569,0.237295
393.000000,1.105111,0.589797,0.237286
393.049988,1.105060,0.580012,0.237261
393.099976,1.104983,0.570274,0.237265
393.149994,1.104904,0.560508,0.237249
393.200012,1.104854,0.550750,0.237244
393.250000,1.104791,0.540998,0.237240
393.299957,1.104713,0.531251,0.237242
393.349976,1.104658,0.521506,0.237246
393.399994,1.104627,0.511775,0.237244
393.449982,1.104553,0.502035,0.237254
393.499969,1.104488,0.492303,0.237253
393.549988,1.104424,0.482577,0.237271
393.600006,1.104353,0.472828,0.237264
393.649994,1.104293,0.463123,0.237289
393.699982,1.104253,0.453399,0.237297
393.750000,1.104196,0.443624,0.237279
393.800018,1.104131,0.433899,0.237295
393.849976,1.104075,0.424123,0.237278
393.899963,1.104001,0.414398,0.237294
393.949982,1.103938,0.404621,0.237280
394.000000,1.103877,0.394873,0.237284
394.049988,1.103796,0.385080,0.237253
394.099976,1.103738,0.375331,0.237244
394.149994,1.103680,0.365585,0.237247
394.200012,1.103610,0.355813,0.237227
394.250000,1.103547,0.346083,0.237244
394.299957,1.103492,0.336322,0.237234
394.349976,1.103434,0.326603,0.237258
394.399994,1.103377,0.316835,0.237245
394.449982,1.103320,0.307109,0.237257
394.499969,1.103246,0.297380,0.237272
394.549988,1.103196,0.287647,0.237282
394.600006,1.103120,0.277936,0.237296
394.649994,1.103062,0.268209,0.237305
394.699982,1.103012,0.258445,0.237301
394.750000,1.102955,0.248721,0.237316
394.800018,1.102896,0.238971,0.237308
394.849976,1.102823,0.229187,0.237294
394.899963,1.102760,0.219429,0.237285
394.949982,1.102691,0.209679,0.237282
395.000000,1.102638,0.199904,0.237272
395.049988,1.102580,0.190144,0.237265
395.099976,1.102508,0.180375,0.237254
395.149994,1.102448,0.170622,0.237256
395.200012,1.102376,0.160899,0.237265
395.250000,1.102315,0.151142,0.237256
395.299957,1.102276,0.141375,0.237236
395.349976,1.102206,0.131679,0.237274
395.399994,1.102151,0.121960,0.237288
395.449982,1.102090,0.112215,0.237290
395.499969,1.102034,0.102449,0.237272
395.549988,1.101964,0.092754,0.237299
395.600006,1.101897,0.083025,0.237306
395.649994,1.101865,0.073290,0.237314
395.699982,1.101791,0.063520,0.237303
395.750000,1.101734,0.053769,0.237304
395.800018,1.101678,0.044009,0.237289
395.849976,1.101615,0.034259,0.237302
395.899963,1.101556,0.024483,0.237277
395.949982,1.101497,0.014713,0.237261
396.000000,1.101445,0.004954,0.237252
396.049988,1.101382,-0.004813,0.237244
396.099976,1.101326,-0.014560,0.237250
396.149994,1.101261,-0.024314,0.237231
396.200012,1.101201,-0.034079,0.237226
396.250000,1.101129,-0.043825,0.237227
396.299957,1.101069,-0.053533,0.237250
396.349976,1.101004,-0.063268,0.237253
396.399994,1.100950,-0.073032,0.237227
396.449982,1.100874,-0.082723,0.237259
396.499969,1.100819,-0.092463,0.237274
396.549988,1.100754,-0.102189,0.237286
396.600006,1.100688,-0.111912,0.237307
396.649994,1.100637,-0.121681,0.237281
396.699982,1.100561,-0.131428,0.237288
396.750000,1.100505,-0.141183,0.237289
396.800018,1.100430,-0.150934,0.237275
396.849976,1.100370,-0.160701,0.237270
396.899963,1.100315,-0.170455,0.237264
396.949982,1.100247,-0.180230,0.237246
397.000000,1.100199,-0.190024,0.237214
397.049988,1.100132,-0.199741,0.237233
397.099976,1.100075,-0.209508,0.237210
397.149994,1.100023,-0.219214,0.237246
397.200012,1.099966,-0.228986,0.237230
397.250000,1.099887,-0.238725,0.237242
397.299957,1.099840,-0.248430,0.237253
397.349976,1.099771,-0.258150,0.237263
397.399994,1.099705,-0.267904,0.237261
397.449982,1.099652,-0.277620,0.237289
397.499969,1.099586,-0.287381,0.237282
397.549988,1.099539,-0.297106,0.237294
397.600006,1.099492,-0.306841,0.237309
397.649994,1.099423,-0.316589,0.237292
397.699982,1.099358,-0.326342,0.237295
397.750000,1.099282,-0.336111,0.237282
397.800018,1.099215,-0.345887,0.237263
397.849976,1.099166,-0.355638,0.237272
397.899963,1.099093,-0.365422,0.237260
397.949982,1.099028,-0.375157,0.237264
398.000000,1.098988,-0.384949,0.237233
398.049988,1.098915,-0.394688,0.237225
398.099976,1.098853,-0.404431,0.237250
398.149994,1.098772,-0.414168,0.237245
398.200012,1.098704,-0.423891,0.237249
398.250000,1.098645,-0.433641,0.237236
398.299957,1.098588,-0.443356,0.237273
398.349976,1.098510,-0.453074,0.237286
398.399994,1.098433,-0.462829,0.237285
398.449982,1.098371,-0.472535,0.237305
398.499969,1.098301,-0.482281,0.237296
